sex,lifeStage,verbatimIdentification,eventID,basisOfRecord,occurrenceStatus,preparations,occurrenceID,identificationRemarks,scientificName,identificationQualifier,previousIdentifications,scientificNameID,scientificNameAuthorship,taxonomicStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet
,C3,Neocalanus cristatus,IYS2022-TINRO-3-17-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-17-Bongo-1-5774,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
Female,C6,Oithona spinirostris,IYS2022-TINRO-3-17-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-17-Bongo-1-5775,,"Oithona spinirostris (Claus, 1863)",,,urn:lsid:marinespecies.org:taxname:157737,"Claus, 1863",unaccepted,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,spinirostris
Male,C6,Paraeuchaeta elongata,IYS2022-TINRO-3-17-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-17-Bongo-1-5776,,"Euchaeta elongata (Esterly, 1913)",,Euchaeta elongata,urn:lsid:marinespecies.org:taxname:351674,"Esterly, 1913",unaccepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta,elongata
,,Parasagitta elegans,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5777,,"Sagitta elegans (Verrill, 1873)",,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,"Verrill, 1873",unaccepted,Species,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,elegans
,C2,Neocalanus cristatus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5778,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
,C1,Neocalanus cristatus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5779,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
,,Oikopleura,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5780,,"Oikopleura (Mertens, 1830)",,,urn:lsid:marinespecies.org:taxname:103367,"Mertens, 1830",accepted,Genus,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,
,,Ostracoda,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5781,,"Ostracoda (Latreille, 1802)",,,urn:lsid:marinespecies.org:taxname:1078,"Latreille, 1802",accepted,Class,Animalia,Arthropoda,Ostracoda,,,,
Female,C6,Metridia pacifica,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5782,,"Metridia pacifica (Brodsky, 1950)",,,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,pacifica
,,Limacina helicina,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5783,,"Limacina helicina (Phipps, 1774)",,,urn:lsid:marinespecies.org:taxname:140223,"Phipps, 1774",accepted,Species,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,helicina
,C5,Racovitzanus antarcticus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5784,,"Racovitzanus antarcticus (Giesbrecht, 1902)",,,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,antarcticus
,calyptopis,Euphausiidae,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5785,,"Euphausiidae (Dana, 1850)",,,urn:lsid:marinespecies.org:taxname:110671,"Dana, 1850",accepted,Family,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,,
,C2,Metridia sp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5786,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Metridia (Boeck, 1865)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,
Female,C6,Aetideidae,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5787,,"Aetideidae (Giesbrecht, 1892)",,,urn:lsid:marinespecies.org:taxname:104075,"Giesbrecht, 1892",accepted,Family,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,,
Female,C6,Pseudocalanus spp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5788,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Pseudocalanus (Boeck, 1872)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,
,C2,Neocalanus plumchrus/flemingeri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5789,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Neocalanus (Sars G.O., 1925)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,
Female,C6,Calanus marshallae,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5790,,"Calanus marshallae (Frost, 1974)",,,urn:lsid:marinespecies.org:taxname:196770,"Frost, 1974",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus,marshallae
,,Salpa aspera,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5791,,"Salpa aspera (Chamisso, 1819)",,,urn:lsid:marinespecies.org:taxname:137270,"Chamisso, 1819",accepted,Species,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,aspera
,C1,Metridia sp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5792,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Metridia (Boeck, 1865)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,
,,Sergestes sp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5793,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Sergestes (H. Milne Edwards, 1830)",sp. indet.,,urn:lsid:marinespecies.org:taxname:106829,"H. Milne Edwards, 1830",accepted,Genus,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Sergestes,
,C3,Metridia sp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5794,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Metridia (Boeck, 1865)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104190,"Boeck, 1865",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,
,C5,Microcalanus sp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5795,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Microcalanus (Sars G.O., 1903)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104164,"Sars G.O., 1903",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus,
,,Aglantha digitale,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5796,,"Aglantha digitale (O. F. Müller, 1776)",,,urn:lsid:marinespecies.org:taxname:117849,"O. F. Müller, 1776",accepted,Species,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Aglantha,digitale
,juvenile,Hyperia juv,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5797,,"Hyperia (Latreille, 1823)",,,urn:lsid:marinespecies.org:taxname:101796,"Latreille, 1823",accepted,Genus,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Hyperia,
,C4,Eucalanus bungii,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5798,,"Eucalanus bungii (Giesbrecht, 1893)",,,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,bungii
Male,C6,Pseudocalanus spp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5799,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Pseudocalanus (Boeck, 1872)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,
Male,C6,Heterorhabdus tanneri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5800,,"Heterorhabdus tanneri (Giesbrecht, 1895)",,,urn:lsid:marinespecies.org:taxname:196782,"Giesbrecht, 1895",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,tanneri
,C4,Racovitzanus antarcticus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5801,,"Racovitzanus antarcticus (Giesbrecht, 1902)",,,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,antarcticus
,C4,Pseudocalanus spp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5802,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Pseudocalanus (Boeck, 1872)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,
,C1,Neocalanus plumchrus/flemingeri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5803,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Neocalanus (Sars G.O., 1925)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,
,C4,Neocalanus cristatus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5804,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
,C5,Eucalanus bungii,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5805,,"Eucalanus bungii (Giesbrecht, 1893)",,,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,bungii
,,Parasagitta elegans,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5806,,"Sagitta elegans (Verrill, 1873)",,Sagitta elegans,urn:lsid:marinespecies.org:taxname:105450,"Verrill, 1873",unaccepted,Species,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Sagitta,elegans
Male,C6,Scolecithricella minor,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5807,,"Scolecithricella minor (Brady, 1883)",,,urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",alternate representation,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,minor
,C5,Oithona spp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5808,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Oithona (Baird, 1843)",sp. indet.,,urn:lsid:marinespecies.org:taxname:106485,"Baird, 1843",accepted,Genus,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,
Female,C6,Candacia columbiae,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5809,,"Candacia columbiae (Campbell, 1929)",,,urn:lsid:marinespecies.org:taxname:349800,"Campbell, 1929",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,columbiae
Female,C6,Scolecithricella minor,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5810,,"Scolecithricella minor (Brady, 1883)",,,urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",alternate representation,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,minor
,C4,Metridia pacifica,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5811,,"Metridia pacifica (Brodsky, 1950)",,,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,pacifica
,C5,Pseudocalanus spp.,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5812,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Pseudocalanus (Boeck, 1872)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,
,C4,Neocalanus plumchrus/flemingeri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5813,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Neocalanus (Sars G.O., 1925)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,
,C3,Eucalanus bungii,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5814,,"Eucalanus bungii (Giesbrecht, 1893)",,,urn:lsid:marinespecies.org:taxname:196775,"Giesbrecht, 1893",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus,bungii
Female,C6,Racovitzanus antarcticus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5815,,"Racovitzanus antarcticus (Giesbrecht, 1902)",,,urn:lsid:marinespecies.org:taxname:104784,"Giesbrecht, 1902",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Racovitzanus,antarcticus
,crytoniscid larva,Crytoniscid,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5816,,"Isopoda (Latreille, 1816)",,,urn:lsid:marinespecies.org:taxname:1131,"Latreille, 1816",accepted,Order,Animalia,Arthropoda,Malacostraca,Isopoda,,,
,C3,Neocalanus plumchrus/flemingeri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5817,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Neocalanus (Sars G.O., 1925)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,
,C5,Heterorhabdus tanneri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5818,,"Heterorhabdus tanneri (Giesbrecht, 1895)",,,urn:lsid:marinespecies.org:taxname:196782,"Giesbrecht, 1895",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,tanneri
Female,C6,Oithona similis,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5819,,"Oithona similis (Claus, 1866)",,,urn:lsid:marinespecies.org:taxname:106656,"Claus, 1866",accepted,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,similis
Female,C6,Heterorhabdus tanneri,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5820,,"Heterorhabdus tanneri (Giesbrecht, 1895)",,,urn:lsid:marinespecies.org:taxname:196782,"Giesbrecht, 1895",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,Heterorhabdus,tanneri
,,Tyroscrolex maybe,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5821,Tyroscrolex maybe,Animalia,,,urn:lsid:marinespecies.org:taxname:2,,accepted,Kingdom,Animalia,,,,,,
,C4,Aetideidae,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5822,,"Aetideidae (Giesbrecht, 1892)",,,urn:lsid:marinespecies.org:taxname:104075,"Giesbrecht, 1892",accepted,Family,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,,
,,Eukronia hamata,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5823,,"Eukrohnia hamata (Möbius, 1875)",,,urn:lsid:marinespecies.org:taxname:105416,"Möbius, 1875",accepted,Species,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Eukrohnia,hamata
,C3,Neocalanus cristatus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5824,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
Female,C6,Oithona spinirostris,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5825,,"Oithona spinirostris (Claus, 1863)",,,urn:lsid:marinespecies.org:taxname:157737,"Claus, 1863",unaccepted,Species,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,spinirostris
,C4-5,Scolecithricella minor,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5826,,"Scolecithricella minor (Brady, 1883)",,,urn:lsid:marinespecies.org:taxname:104811,"Brady, 1883",alternate representation,Species,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Scolecithricella,minor
,,Clione limacina,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5827,,"Clione limacina (Phipps, 1774)",,,urn:lsid:marinespecies.org:taxname:139178,"Phipps, 1774",accepted,Species,Animalia,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,limacina
,C5,Metridia pacifica,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5828,,"Metridia pacifica (Brodsky, 1950)",,,urn:lsid:marinespecies.org:taxname:196784,"Brodsky, 1950",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia,pacifica
,C5,Neocalanus cristatus,IYS2022-TINRO-3-18-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-18-Bongo-1-5829,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
,C4,Neocalanus plumchrus/flemingeri,IYS2022-TINRO-3-19-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-19-Bongo-1-5830,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Neocalanus (Sars G.O., 1925)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104155,"Sars G.O., 1925",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,
,C5,Neocalanus cristatus,IYS2022-TINRO-3-19-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-19-Bongo-1-5831,,"Neocalanus cristatus (Krøyer, 1848)",,,urn:lsid:marinespecies.org:taxname:104470,"Krøyer, 1848",accepted,Species,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,cristatus
Female,C6,Pseudocalanus spp.,IYS2022-TINRO-3-19-Bongo-1,HumanObservation,present,formalin,IYS2022-TINRO-3-19-Bongo-1-5832,"Taxa is within this taxonomic rank but cannot be identified further due to life stage, missing body parts or due to the destructive nature of the sampling, preservation and analysis process.","Pseudocalanus (Boeck, 1872)",sp. indet.,,urn:lsid:marinespecies.org:taxname:104165,"Boeck, 1872",accepted,Genus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus,
